id,is_iceberg
5c6c71b1,1.3810331893182592e-05
09ee9186,0.02010325090183566
207c35cf,0.03706090470465521
153c813e,0.005188211138981084
5605d58b,0.04766850794355074
642ca396,0.0017022220087411033
d32d72c0,0.04997946694493294
16646a17,0.9549599091211954
384074af,0.04156560613773763
69bf1e8c,0.20198150227467218
9e90a054,0.40118414411942166
89dbe7f7,0.9988386233647665
dbd27d22,0.025156689807772636
a2ea1561,0.5642215833067894
d63402af,0.2038043293481072
1ac8bb92,0.9980477889378866
8beffca5,0.014300918827454248
46741f3e,0.012862921226769686
e5ee6aa7,0.003315173952917879
5ecd892b,0.6938113768895467
69892166,0.00021430686964170795
2f725a81,0.24582837770382562
810abfe4,0.00543642695993185
e6f973e6,0.08075646062692006
c60a5c46,0.009810745609380925
c42b9e08,0.191366129865249
c3f00c23,0.004837038829767455
5307fdb8,0.9879343708356222
3e4f005e,0.00032920261370842735
4a4cc2e0,0.9763143459955851
9bdd88d1,1.1739823802874346e-07
0d832bed,0.01799221057444811
14a134fa,0.016529798197249573
78a41676,0.0071923160188210504
0bd4658e,0.07141188345849514
4a311bb0,0.11226864655812581
f939c817,0.06759503214076783
956adc4d,0.9987519780794779
f8a119f5,0.09085383017857869
61faa1ad,0.010546706927319368
6725eb3e,0.007821863934320087
17b3a8fd,0.019856287942578394
49a88dfc,0.008625905097384626
2d6ec645,0.060385224098960556
0d4d77ba,0.14565381097296873
3ee672a2,0.9860454797744751
738b41fd,0.22841323912143707
f7fb320d,0.19675149333973727
b42fad18,0.03293533607696494
4ab8b00a,0.027611888634661835
f7870f2b,0.005353197775548324
4978666a,0.21517446916550398
f1b0d6c7,1.007333186963626e-06
5642407f,0.0022264465612048903
36d4ff92,0.9883478482564291
4139aba2,0.02960714977234602
7585ce58,0.05434739775955677
33e25984,0.9894077976544698
ac46f3c9,0.0315779698236535
fc34a5b8,0.9808974464734396
85c36a8f,0.14492536010220647
b2d8a426,0.6475259761015574
13ec60d1,0.9048019051551819
9d440f42,0.13302303974827132
1c0a891e,0.16980908500651518
981c3bc3,0.9290302197138468
295604f4,0.6907763878504435
16ca16c3,0.0089472820982337
b4dda837,0.039518706422920026
88d088ef,0.0005130057640296096
1b4fa160,0.0160027042341729
f371bd82,0.06729047776510318
b130a0b7,0.7597188651561737
ebf1de82,0.03886329662054777
01e651c3,0.18194923549890518
51b1fecc,0.14643317212661108
fa635a31,0.016388361031810444
97b7d789,0.1938005636135737
2f598053,0.03551947372034192
c0e3e148,0.029144256530950468
cfa175a8,0.026031030831897322
3d7e09d8,0.833880623181661
44a13d1b,0.9850528041521708
c66b0948,0.06953389476984739
976a6d64,0.032489086501300335
8bbd8909,0.29679890846212703
522890fd,0.05082035902887583
f23a3b95,0.6417570064465205
680039dc,0.2783150151371956
93028e53,0.0052129939625350135
22a16932,0.2569701199730237
7d8126d2,0.00010411712840626326
ba2ecd75,0.00015830179351420762
8071bdd7,0.034604535748561226
96d5aeee,2.1404785967958727e-07
154be68f,0.9975763956705729
d8c2bfe2,0.9967593948046366
f76d47b0,0.05055327511702975
0e781ade,0.02476766868494451
13cf6060,0.00032149101510488737
cd99f710,0.04616082304467758
d10005bb,0.026302950146297615
3a31445f,0.9870506922403971
3157202d,0.013993151330699524
6ee64703,0.296979953845342
e5de8685,0.02369010727852583
02cc70ba,0.06786004453897476
50984a87,0.805224339167277
fa94957a,0.9995829860369364
eab406b4,0.001349256623882411
3ad39398,0.9961823225021362
9ecf3802,0.031481634049365916
6048ae7b,3.6926689972460736e-05
9dc68871,0.00025100158391685073
13701465,0.020869636520122487
8d8779f3,0.007241422271666427
0712f269,0.03544368944130838
722c2597,3.587383042376023e-08
478a2b08,0.3468674247463544
38f5fb41,0.08550389235218366
c52ad74d,0.996582051118215
0c85fd09,1.6058500496759127e-06
f1582cba,0.9867806235949198
ff836697,0.1457312492808948
ddfe4802,0.006465990998549387
3cef3bc7,0.9955011010169983
6a21542b,0.30891162902116776
150e23c4,0.9796615242958069
078c6d99,0.990498681863149
1dcd1dc3,0.016135927173309028
39967e45,0.05860584027444323
6b6333aa,0.008425674556444088
4ae61433,0.1279195168366035
f96362e0,0.00244784700529029
97a88aac,0.28276047110557556
427ae8ce,0.22996173364420733
209d4b15,0.2915381382529934
64b453bd,0.0008163793487862373
0f5a484e,0.19521132111549377
5ac74969,0.6404393215974172
736ed43e,0.19937507311503092
8533795f,0.09021579784651597
f5b54fb6,0.9971794486045837
6eb4c041,0.3136753762761752
97afdf42,0.9149184425671896
1bb488db,0.016791975940577686
f132e44d,0.01076211811353763
d3c2f140,0.05290517552445332
1756794d,0.3329615282515685
9efcc11f,0.009420574099446336
14c966cf,0.11252038786187768
59cfe4d1,0.08226018771529198
883151f4,0.018742521526291966
34c4c9ff,0.023004572683324415
70b4c2eb,0.8341324726740519
96a337d9,0.07983507386719187
7fe89ffa,0.7661134004592896
057c7a22,9.999229438589109e-11
451cc057,0.04876231945430239
05076700,0.004706807968129094
dc52f6c1,0.018009284511208534
b03a59f9,0.018258192266027134
129ed4b0,0.3180262620250384
fb611563,0.9946986635526022
ac32e6f1,0.6523247162501017
c05c5ab0,0.13887255700925985
3163d5ed,0.08169335002700488
02096ca4,0.18284733965992928
e92496c0,0.00873576896750213
1a9e2c50,0.998684028784434
0864e334,0.9999589920043945
d976faeb,0.24110835045576096
1d7b342f,0.051337446396549545
281bc1ea,1.2569551112543802e-06
bea9f0cf,0.13054025235275427
f4afa0e6,8.659850012312138e-05
e1b5ef69,0.09011371309558551
b50539fd,0.07995897655685742
2a8c9c15,0.08202572159158687
157ebb0c,0.9940354228019714
247d3614,1.4796530229020131e-05
0c6cc0cb,0.3937759151061376
aae88d39,0.016754588956246153
0c77b464,0.03723235608471498
963cf5ea,0.05049586078772942
1b371d8b,0.9989198843638102
225bc00f,0.0037734405292818942
bc0a4eec,0.05512228049337864
1099782e,0.19282358760635057
a18feadd,0.9958003759384155
ad7f4932,0.023617286933586
5f8f831e,0.6361060440540314
b5167c35,0.01422773328764985
0230b06d,0.09125409337381522
f8d7f7ba,0.006015802756640672
08bd1053,0.022019851099078853
58e4dc8c,0.0030649426892826646
4793ce8e,0.0810106039668123
304caab4,4.766149616267733e-16
f2ee6d7f,0.022735573661824066
e1f9c0e4,0.11422887506584327
8e40401c,0.11414461582899094
5d9eaba2,0.29263325904806453
55e7562c,0.04058812869091829
9da6cb4b,0.037458489959438644
c3c1c8ec,0.04011266678571701
3b38698e,0.013457660718510548
6c9eb909,0.02973430254496634
482a3d1d,0.13739333115518093
0e9918f0,0.024806104057158034
ef894fd2,0.016870596756537754
4b82e7f7,0.9906931122144064
b9cdd7fb,0.00017136554591464423
94a496f4,0.013836592193304872
995eacae,0.05804606286498407
41b02e58,0.9807695746421814
69f04617,0.0852437832703193
c889a03c,0.9985652168591818
91f98acf,0.9929108222325643
9135c19f,0.9968050519625345
1f0e9c09,0.005868186475709081
260d6e8e,0.007422636612318456
46334397,0.0272782282190344
f34ddf31,0.05491914910574754
4d6177d7,0.6265833775202433
76a57270,0.0856221451734503
217b8cea,0.002787180613571157
9a45a566,0.0007760323721110277
1b55c75e,0.00014489303675948675
7bd92ec6,0.9935600360234579
6c409f41,0.5148537556330363
df3e48eb,0.11860764399170876
62723e57,0.3884113555153211
b8e627bf,0.02187594740341107
86bb5d85,0.18030986655503511
77e5034c,0.062459477223455906
607079e5,0.1783836173514525
96879fb4,0.26830060283343
6afe606d,0.3439563810825348
4129802f,0.9997241894404093
a42300ef,0.17251149689157805
1af842f5,0.9536425669987997
3fe57d78,0.9871687690416971
f4e60ed5,0.9929624994595846
68c8337b,0.2874353105823199
914ed5b5,0.17135592612127462
a6bb5987,0.3029219399516781
c781c439,0.30940166115760803
47a1a25e,0.10145755484700203
80ea0713,0.802085300286611
a9d001bc,0.0009444902486090238
f94d098a,0.037790562181423105
3e230e0e,0.0015285048769631733
24afa485,0.00026227556372759864
bc37db7f,0.015108108461087491
83f99e4d,0.002641599508933723
1a8d86f7,0.00948066085887452
38136419,0.9651296138763428
d393e637,0.5148861656586329
36902570,0.9922878940900167
327f7b25,0.9985426664352417
3f8543c6,0.04659727906497816
a0d42a70,0.06967736408114433
e07ba430,0.1487420049185554
c6e53803,0.09317410613099734
fec4dad8,0.0914877326382945
933fc5ba,0.015922901783293735
c27eda4e,0.9983430504798889
9b94d2c2,5.1082351079340116e-05
a2dbdb31,0.06690960773266852
816258dd,0.05246042708555857
81f11218,0.10464363172650337
c4bd9d04,0.12628745660185814
c6ce9bf9,0.08153179505219062
a7b3cc29,0.0036584858025889844
527870bf,0.12889496112863222
9af26068,0.9975026647249857
0b591e70,0.9945292870203654
2b1e57c5,0.5592407782872518
194db786,0.9681809544563293
e09ba644,0.9934293429056803
fa2ed3e5,0.999913235505422
1ba92726,0.09983621537685394
8c8f45b4,6.40038838402764e-06
f8889f44,0.03679856720070044
598e255b,0.5285532809793949
45f1aa7a,0.05300337262451649
022956a3,0.004072878139292395
d406064d,0.13957613473758101
76617947,0.0021587458856326216
d0e5dccb,0.16456647713979086
33271da6,0.13570916714767614
0840e2b1,0.9994699160257975
521a9f4d,0.9803456862767538
7286b1dc,0.031223926033514243
5b6acc2d,0.10999428201466799
e034cd34,0.0011294626650245239
46577660,0.022375572070207756
bb4d6f24,0.4586104402939479
bfc7a3f2,0.17816195264458656
abc66be8,0.029382733317712944
3627189f,0.9913440744082133
e49a77f6,0.003913128875865368
a209d7ee,0.05330113092592607
dee69cf6,0.9660800496737162
9a6261a0,0.04195922457923492
a8e444c6,0.0230114518199116
a6a66a28,0.9968824783960978
db7022ff,0.0023438552593878135
0dfb45d9,0.3184262067079544
81c983aa,0.015212346023569504
a98fb5e1,0.9960751930872599
99e004d7,0.001744653431160259
d16e5fbb,0.17404934018850327
3c352f9e,0.10916660663982232
12202699,0.08718221572538216
86af0236,0.09039214630320203
f3703e6f,0.4536028206348419
4a71dc34,0.3393276830514272
321edcdc,0.04721482004970312
e365a657,0.004998396005248651
45755c9c,0.02042033147396675
873b0829,0.0085820397362113
72ccd009,0.4030738150080045
205243d9,0.923907458782196
d9202f36,0.3885429948568344
9d0c30b0,0.07229893479961902
56644ace,0.013486284728666456
c63f527f,0.019405987339268904
bb84b9bd,0.998158315817515
6f68caf0,0.04264355062817534
8492119b,0.017171401840945084
71bde48d,0.9991648197174072
d2d6e2ba,0.7854012648264567
6f4b309c,0.2841254534820716
b3cc5ba3,0.450934037566185
fee39547,0.2097609688838323
4893137a,0.9966273705164591
e283c4c4,0.020511015473554533
25bac62b,0.36878349259495735
8fd88dd6,0.0005873472682956423
b48c104e,0.013118044909788296
221d500b,0.060459295908610024
8f0de087,0.17708439969768128
32342e03,0.19312943145632744
a8da99d8,0.0023956215009093285
93203755,0.16325130810340246
d3c88528,0.9727063179016113
0d7a17b3,0.02351841749623418
bd72f5ec,0.9989381829897562
e953c0fd,0.04796485509723425
e730b6c6,0.9946226278940836
c086033a,0.017623134966318805
a521d303,2.145685720951936e-06
b023957a,0.08512802856663863
3e0f04e8,0.006341628652686874
60647cba,0.00024546325247480166
2f5c43a8,0.7556201020876566
b54ba69b,0.24073473922908306
eac962ff,0.18100271994868913
7e2a3763,0.0003103985218331218
9362d863,0.31296031673749286
8f1b833c,0.22570955753326416
79727ff5,0.006344090778535853
62614c75,0.9238649209340414
75a03adf,0.006394575650726135
cf138392,0.143706944771111
bf467a96,0.1110174631079038
c8b34651,0.4082699716091156
105a5c54,0.0018890881716894607
bf6de75c,0.2338962877790133
060702c8,0.86819855372111
921bad2c,0.9976850946744283
e0d17eb0,0.14681842053929964
9a3825c9,0.11575135154028733
8eda717f,2.6597284734937905e-05
78906e0c,0.9970004757245382
c60100ad,0.9980326294898987
90a72a52,0.05885525575528542
d80e4ed4,0.06733362376689911
339cd0d2,0.012936833935479322
d99de899,0.3078237349788348
357e20d1,0.0006728124091447777
a4d190da,0.12544682249426842
bd226217,0.14170380417878428
476e2771,0.9995780984560648
4e483506,0.15818179988612732
f70ea081,0.9981871247291565
4645e56f,0.9977306922276815
e6d05940,0.34486889590819675
f8b3c6af,0.9852901498476664
c89d6aad,0.05721347530682882
0cb57f6e,0.2799501170714696
86a4be46,0.011864795039097467
75e62d7e,0.015609956812113523
ebc36374,0.3159547646840413
0ebcb731,0.9928610523541769
24d000c5,0.0036245234756885716
f3c9a4f6,0.2070394903421402
1bc59730,0.005401372948351006
47ea0bff,0.9800648093223572
cdeccfdd,0.02702319777260224
15e09a1d,0.05195288204898437
00652788,0.019976216678818066
23649c84,0.6620453198750814
91188a77,0.13707692921161652
eaca8580,0.17415002236763635
4ce9daeb,0.9649432500203451
d4220673,0.5630404446274042
b6a87aef,0.03834290709346533
8333ebed,0.35791537165641785
950a3453,0.01987863564863801
7074f6c9,0.031399049485723175
98a02caf,0.38667648037274677
59c8d2b3,0.9916843771934509
d99d13bd,0.9810992081960043
de86f1cf,0.9933807452519735
8f4b1985,0.974692145983378
a7779b04,0.18089646007865667
2caeab11,0.04224664834327996
16aeea7c,0.007791535191548367
b9d19ab9,0.9444358150164286
29c5d2fd,0.9996997316678365
efcefa55,0.31445474674304325
099161c3,0.06569126682976882
12b49195,0.000694464643553753
96a1ce13,0.9998461008071899
67964b4f,0.0008837454697641078
b61c605c,0.09617282326022784
bcfc0f16,1.9224762744111484e-05
bf0cb956,0.00647914611424009
12f6aa7d,0.14166459689537683
f36f3a0c,0.0003941805128609606
83490492,0.040355085084835686
e3b62b60,0.016509343637153506
20b27d66,0.9996840159098307
25c3ce93,0.5557094812393188
67a2ff0b,0.23883516217271486
9b2d3c1a,0.859010378519694
8ad51f7d,0.00033862731167270493
14137b57,0.04441406837819765
9ea5aa79,0.0330081176944077
5ea1d2dd,0.006735017639584839
979c867e,0.5317689776420593
7ea1e1b6,0.011740207516898712
d65520ba,0.001980535026329259
765ad2e2,0.20818046107888222
d2957326,0.6793417582909266
24349e24,0.002725163629899422
fd8a2ae3,0.010177098525067171
b282d98e,0.8884323438008627
3eaa7a61,0.013168460553667197
16533dd4,0.18571241851896048
4adb68d7,0.9824930230776469
565005b9,0.036120371893048286
51d86e0c,0.9818915327390035
30635642,0.00014046510640792258
d9480a60,0.002775239812763175
b2647128,0.06512874489029248
20478c55,0.999597986539205
caa0d105,2.2865479650135967e-05
474f4534,0.2685322513182958
d51e3867,0.8098183075586954
e5d1bba7,0.2016646534514924
e7000b2a,0.08819733389342825
78f06b79,0.0008580879584011806
8a9f4bee,0.984092652797699
3d716bbe,0.12499875078598659
6e1ddef1,0.011053214053390548
9826f39a,0.14219704177230597
3fdc82f7,0.04794505976800186
31f013c3,0.09185466294487317
97a9df6d,0.009520868305116892
10e65294,0.08789604886745413
0bdca1a5,0.628339409828186
374037fa,0.122879633679986
1d1a0cec,0.26503211446106434
d415c5ad,0.16272007673978806
ced1306d,0.03761599212884903
f43497f3,0.10389956971630454
ffd13a9e,0.9640190998713175
6f67148e,0.09185832117994626
be322b68,0.13372812668482462
af209b44,0.0013437424670753224
69b53a4a,0.19268093382318816
4c085180,0.05969098318989078
608cea18,0.11764562129974365
f8bebbfd,0.8941956162452698
ae16855d,0.004648501131062706
dfc700b3,0.9972889622052511
e3bdd9ac,0.9997565150260925
87a8ea20,0.052803508626917996
3c3da9aa,0.14032052333156267
76c882d6,0.00023148570744524477
9e429645,0.8387635151545206
7dc9c990,1.6112403520284118e-06
f38d53ef,0.08029311352098982
e1785b6e,0.3052043467760086
80c673fb,0.9884191950162252
a8b8c20b,0.8412695725758871
6a1ff150,0.932293156782786
2f68d4fe,0.29293760657310486
c462ec65,0.9990769624710083
c374d5c4,0.16435967509945235
d20769b3,0.009580944199115038
c467fe4d,0.0028521197964437306
1356229e,0.035370544724476836
b1532127,0.00426236087999617
3777ee22,0.9098551074663798
4ba6023f,0.9813929994901022
08504ae6,0.003917094743586332
5e0b4cc5,0.008372273897596946
249a0c1f,0.9880665938059489
24b3497f,0.0384629531763494
9edcf494,0.004160356475040317
53297290,0.2296521651248137
6d3a269e,0.9082909226417542
1b0d38fc,0.011320652595410744
02747427,0.9869842727979025
38867253,0.9553090929985046
c392dbd0,0.2984799537807703
8939734c,3.902666412614053e-05
097ba3af,1.3284859762781783e-05
30f0f835,0.050954360204438366
bdab1bcf,0.8729101419448853
1070a984,0.9741910099983215
c41b8a90,0.7844540278116862
86a3b5cc,0.7832894722620646
d0a3719e,0.01449534974138563
b1a8067b,0.0860952998821934
911bc6aa,0.03398307762108743
67a2d0ac,0.00023646279623790178
11447262,0.03278753091581166
12fd1375,0.014340138683716456
f2898538,0.011536313065638145
0e7355e2,0.011357806778202454
bc2c87c8,0.9898446003595988
94001156,0.026995414053089917
d5855224,0.9582167069117228
a3c1a552,0.02777020012338956
edcf54fa,0.5021240934729576
a28b90eb,0.9761432607968649
63cd028f,0.00969559233635664
dbc79657,1.6727727938814496e-05
bc856bf1,0.021039406380926568
c7e25a70,0.11923292155067126
9771b119,0.018338912981562316
836db0d9,2.578913336037658e-05
f5685d3e,0.135528435309728
bb04299d,0.12312978009382884
163a9d23,0.8710108995437622
5283c614,6.93128749678342e-08
2276d5d8,0.3185225600997607
ccb77e34,0.04764814991115903
d4a75bf3,0.06526198525292178
e15f46ea,0.010307962152486047
992a45ba,0.11903093817333381
056e7768,3.027502680197358e-05
a1dc016b,0.028429428425927956
38db82cd,9.59213525485317e-12
3295f3ae,0.09943103541930516
a6ff3660,0.5196172396341959
5981b799,0.9940479795138041
2636d79d,0.044874995558833085
7a8521e2,5.8641175832608974e-05
9b53021d,0.009321676955247918
0a37be18,0.999149739742279
a8676e55,0.9903909961382548
3488b8fc,0.32810409863789874
b86d4006,0.9806704918543497
33888635,0.9980539878209432
aa9ca5f9,0.00845455521872888
08faf0f6,0.00027891241218943225
5320cd26,5.867958488514624e-05
2c57fdaa,0.05692966375499964
d467ce62,0.023721118302394945
888a568e,0.9862231016159058
88d6c838,0.9987380107243856
8f138517,0.032405427967508636
e1108dc0,0.0210570745014896
9e9cd6c9,0.012808491320659718
ab893af4,0.021398414273183636
4d4b30ba,0.2659364802141984
7ce15e26,0.2991742032269637
dbc45500,1.189013107231555e-07
6a0cde3f,0.35808802396059036
2658014c,0.03952217414189363
08d20604,0.012449156337728104
03c83dc9,0.3994509180386861
d741ccd1,0.03685565820584694
992d48b6,1.2767487567918086e-06
b1ea3253,0.8252013325691223
da379e69,0.02166133187711239
73b429af,0.9996005098025004
2aefe712,0.8072554071744283
1e3634f9,0.9657636682192484
069ee09e,0.01759275607764721
a7970f81,0.0010896631768749405
23084d2e,0.008882646448910236
ac57710a,0.8979357481002808
02553267,0.8908921678860983
0971c6c7,0.00319977964196975
cdb7f1fe,0.3333604459961255
d3af3f60,0.48767808514336747
59daf44b,0.1834057439894726
c2169934,0.08359258435666561
da03b56e,0.000753083343928059
474ea404,0.24097890158494314
f686cdc4,0.9209159016609192
f865b354,0.0680356848364075
106df554,0.8572135965029398
e5637171,0.11382344489296277
cba8985c,0.0005845082290155309
cc09c9ce,0.13818157960971197
0b85b33f,0.998510499795278
92f20625,0.9951752225557963
6b1379dd,0.023861778104522575
ed2b1df1,0.05339117844899496
325124e4,2.0492939559820417e-05
7455c944,0.000991676841901305
fd68ccc1,0.1054772821565469
8df9100d,0.11856772890799523
c406df9b,0.0007654691409679041
4978870c,7.447008298762843e-06
383f95d6,0.16149999698003134
aba96bbf,1.6122408122834016e-11
6bba66b4,0.058395213137070336
b86fa0c9,0.08626106505592664
a2abc369,0.2170157991349697
0b40c014,0.005959727646162112
d45add48,0.2954303100705147
00193999,0.9464560151100159
c2f1b710,0.381981427470843
53750c72,1.6090463852105885e-05
3137ef1d,0.6671653091907501
bc6b8e2a,0.10251153322557609
7cb546c6,0.9955422282218933
d59a2349,0.00047430456227933365
04d04b9a,0.08599863325556119
05ac1343,0.00030161758574346703
2917895f,0.030245843479254592
342a1d01,0.9523076216379801
78309e4b,0.19690186281998953
5c1a5aba,0.10617136260649811
fae57f79,0.005508846913774808
23821d71,0.9971831440925598
5780b19d,0.008577835145236653
11c67865,0.16007490324166915
8564f114,0.13429127571483454
ec7d0fdd,0.19266832309464613
9a0446b8,0.143560362358888
5f5da69d,0.958593487739563
7a11839b,0.3013601200655103
763c9bbf,2.2297684698635578e-08
15a7b5c5,2.607627980196446e-06
e9c7e251,0.023702166664103668
2555c207,0.18721633113455027
ec8d9784,0.09388443858673175
08fd9d10,0.15236922726035118
9504ae29,0.057529425248503685
0b91a24d,0.0515443067997694
e62e6cfe,0.9984717965126038
5d1291bb,0.0418639083703359
b3c1f2e7,0.026141132538517315
c6a8db21,0.17124365580578646
f2c137fd,0.9841931660970052
b61e8155,0.004486390079061191
45b9ee35,0.3961103657881419
8fe9c49b,0.0024904477128681415
b98ceb09,0.007427990441404593
70c4a435,0.1155755054205656
d953d111,0.17280670627951622
da7de86e,0.1817096583545208
519f8611,0.03531376148263613
75eefdc3,0.02382662830253442
62412092,0.9970922668774923
de8ec010,0.2962726516028245
ee6121f8,0.04562061590452989
412b66e0,0.4852788945039113
7405c131,0.02802501424836616
efff4306,0.1204509021093448
5658d679,0.005663006993321081
617f88fc,0.054522499752541385
a120100b,0.0007759585811678941
0971369e,0.9952303965886434
83f7fe7b,0.4168930451075236
12437da1,0.007053077646901329
8e7f96a5,0.013123935554176569
a08237de,0.00017701612894737765
a013bd6f,0.028301204651749384
c6fdd404,0.7851094404856364
317e2af4,0.04484248091466725
dd9878c0,0.09922361203158896
42e76a51,0.9986857573191324
022f77e3,0.01605956060423826
cada3682,0.9221218228340149
53074f1f,0.007425459160003811
e6c19679,0.8103297551472982
dfb69b8b,0.02482736778135101
e1572941,0.036014174576848745
8d549cd2,0.03573725434641043
6913594d,0.04461161574969689
6e528fd6,0.017967754475345526
c8b037c7,5.030959026672508e-07
c3b6c880,0.12993657340606055
9684ac04,0.032513081561774015
6d974acc,0.11346546940815945
57b10462,0.05033256610234579
b2373298,6.312055515304375e-08
8e946e10,0.5295432309309641
6acee7de,0.08382210570077102
8ad7cc2f,0.00024294137983815745
8e6e087e,0.20826924756208123
c3e46df5,0.007143292498464386
f6983f34,0.9955967466036478
8130a3aa,0.07875886435310046
0f11be03,0.021758648101240396
766073e1,0.29860301315784454
e67f6889,0.7558729946613312
148a0930,0.0069496529176831245
b333ff97,0.9781371355056763
1c148a28,0.016312397123935323
ee0b02d7,0.2074434058740735
fa1c5f6d,0.996020237604777
9b12ae1f,0.35018452008565265
3bb60b1b,0.06598646348963182
096e7594,0.06396330737819274
ac98996a,0.005156286434309247
1b7b9b9d,0.1273981835693121
61b2ac6f,0.23056855301062265
2bd414a8,0.3282705098390579
73d12826,0.030731690969939034
29f7ec33,0.0017008594538007553
265f8aa8,0.9998437960942587
0d6be675,0.01676939365764459
a00ecdf6,0.024015085771679878
c414328a,0.05871475270638863
d47de87e,0.16455533417562643
376f984f,0.006937070235532398
12a35aa5,0.1917956036825975
8ecfd739,0.024983602886398632
2cbc30f4,0.07968102612843116
aa4bdf31,0.32462096214294434
69d18f51,0.9247211416562399
50cd4394,0.00015978475494193844
bda732e1,0.03557399924223622
8e77e385,0.13091458069781461
49dfd51a,0.3187611252069473
b0a3e728,0.015081893070600927
518061ec,0.20784813786546388
bb306c8c,0.026217068855961163
1b2cf099,0.005641604269233842
e7c405e4,0.039947195909917355
1fc79c9d,0.04254744357119004
3427cd60,0.9968367218971252
8fc604cd,0.9951129754384359
0981acfd,0.0030994217211173236
512e9c5c,0.17039060592651367
ae9f2426,0.021251347847282887
a8cd44c8,0.678457130988439
acac91c3,0.9998189409573873
35988937,0.1406092525770267
2a2dd539,0.3574127567311128
3f971e0a,0.00019006565815911833
7e09131c,0.03252616742004951
82726c59,0.3445337191224098
ec4c3dbd,0.14291534262398878
2a851255,0.0016183917881183636
2cebdab4,0.9992302060127258
013b617b,0.05157254896281908
21a8603a,0.15639573025206724
fe2f2579,0.03392964151377479
df069a3d,0.021888319092492264
595f7f57,0.08568948794466753
081bdb0a,7.607439404940426e-05
6f8e7b3a,0.02001136027198906
d1824fe1,0.00010077837760036346
3ddc6778,0.26818996171156567
57e4244d,0.03293541919750472
18e2e176,0.003668860512940834
7394cdbc,0.9990954001744589
19821b41,0.011999540108566483
12e9563c,0.9897393584251404
b96c9ed9,0.9955187638600668
096d9c1b,0.06311344774439931
97454a30,0.9683014750480652
43b6c5d3,0.9764479200045267
2c58bcc5,0.012262788251973689
0c71dc02,0.014605960032592217
f7cd79b0,0.16232193789134422
922ec513,0.0411310278189679
561b6b2c,0.22644767227272192
32913f04,0.40318552404642105
77aad507,2.9870796576384844e-05
d62d5a9c,0.00987887215645363
be70bb3d,0.99818354845047
84920252,0.9966502587000529
b9623d93,0.01343032632333537
ba925eca,0.18334184711178145
181ecadf,0.30313444944719475
6fbcc9e2,0.011736430771028003
57d5b182,0.002484691846802889
d3013a36,0.09531195663536589
21cafb54,0.04718650629123052
d1a6cc74,1.255760665990701e-07
c4017d47,1.1644906485012523e-06
22e05854,3.2812157302614155e-13
7eb53ec8,0.9815165797869364
c77a806d,0.9963774085044861
c114c951,0.9737648765246073
71495521,0.012150815300022563
98bb1260,0.7569775581359863
546ec108,0.06297560936460893
78f39102,0.002443814677375628
26b6379a,0.17454026577373347
8cb14c23,0.07928844292958577
75892ee1,0.021198695835967857
3d31d65f,0.007834238155434528
30784a7a,0.04248725079620878
efba2a23,0.9958169261614481
9fcb2c5a,6.377827412507031e-05
9910ee7e,0.018024126494613785
dc97b587,0.03204035751211146
7732ca72,0.007724003594679137
c4bac1f1,0.5033347336575389
a80ddf30,0.0013660484652409839
fe79c536,0.004159423988312483
84e34259,0.9923734068870544
7db3b563,0.06079725385643542
